,Paper_ID,Item.Type,Publication.Year,Author,Title,Forest_type,Country,Rainfall_mm,Elevation,Matrix,Matrix_mean,Fragment_size_ha,Dist_to_forest_km,Distance_to_fragment_km,Latitude,Longitude,Family,Species,Habitat_affinity,Strata,Wing_loading,Aspect_ratio,Call_type,FA_length,Conservation_status,Averagemass_g,Trophic_level,Treatment,Unique_name,DataType,Response,Mist_net_hours,Rate,Sample_size,Total,Forest_Group,Diet,Habitat_affinity_new,Foraging_strat
7034,48,journalArticle,2003,Reis et al,"O que é melhor para manter a riqueza de espécies de morcegos (Mammalia, Chiroptera): um fragmento florestal grande ou vários fragmentos de pequeno tamanho?",Semidecidious forest,Brazil,1615,700,Agriculture,Agriculture,84.47,NA,NA,-23.233,-51.1105,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,219,1600,0.136875,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7035,48,journalArticle,2003,Reis et al,"O que é melhor para manter a riqueza de espécies de morcegos (Mammalia, Chiroptera): um fragmento florestal grande ou vários fragmentos de pequeno tamanho?",Semidecidious forest,Brazil,1615,700,Agriculture,Agriculture,10,NA,NA,-23.233,-51.1105,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,45,1600,0.028125,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7036,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,11000,NA,NA,-15.17,-39.04,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,3300,0,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7037,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,11000,NA,NA,-15.17,-39.04,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,3300,0,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7038,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,800,NA,NA,-15.17,-39.04,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,1,3300,0.00030303,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7039,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,800,NA,NA,-15.17,-39.04,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,3,3300,0.000909091,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7040,50,journalArticle,2013, Fregonezi et al,"Richness, diversity and abundance of bats in small forest fragments of the Atlantic Forest in northern Parana, Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,15,NA,NA,-23.1428,-51.2229,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,75,640,0.1171875,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7041,50,journalArticle,2013, Fregonezi et al,"Richness, diversity and abundance of bats in small forest fragments of the Atlantic Forest in northern Parana, Brazil",Semideciduous Forest,Brazil,1600,600,Urban,Human_settlements,10.4,NA,NA,-23.1945,-51.1225,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,73,640,0.1140625,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7042,50,journalArticle,2013, Fregonezi et al,"Richness, diversity and abundance of bats in small forest fragments of the Atlantic Forest in northern Parana, Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,5.9,NA,NA,-23.207,-51.1644,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,16,640,0.025,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7043,50,journalArticle,2013, Fregonezi et al,"Richness, diversity and abundance of bats in small forest fragments of the Atlantic Forest in northern Parana, Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,5.4,NA,NA,-17.56,-51.1643,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,36,640,0.05625,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7044,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,1.7,NA,NA,-22.45,-53.15,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,10,1813,0.00551572,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7045,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,1.7,NA,NA,-22.45,-53.15,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,2,1813,0.001103144,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7046,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,1.5,NA,NA,-22.48,-53.13,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,7,1813,0.003861004,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7047,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,1.5,NA,NA,-22.48,-53.13,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,5,1813,0.00275786,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7048,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,20,NA,NA,-22.47,-53.19,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,3,1813,0.001654716,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7049,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,20,NA,NA,-22.47,-53.19,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,1813,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7050,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,3.6,NA,NA,-22.41,-53.17,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,8,1813,0.004412576,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7051,51,journalArticle,2014,Ortêncio-Filho,"Seasonal patterns in community composition of bats in forest fragments of the Alto Rio Paraná, southern Brazil",Semideciduous Forest,Brazil,1600,600,Agriculture,Agriculture,3.6,NA,NA,-22.41,-53.17,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,8,1813,0.004412576,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7052,52,journalArticle,2002,Bernard & Fenton,"Species diversity of bats (Mammalia: Chiroptera) in forest fragments, primary forests, and savannas in central Amazonia, Brazil",Tropical forest,Brazil,2000,35,Savanna,Open_land,NA,NA,NA,-2.3,-54.57,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,2444.5,0,14,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7053,52,journalArticle,2002,Bernard & Fenton,"Species diversity of bats (Mammalia: Chiroptera) in forest fragments, primary forests, and savannas in central Amazonia, Brazil",Tropical forest,Brazil,2000,35,Savanna,Open_land,NA,NA,NA,-2.3,-54.57,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Cont,NA,AB,6,1523,0.003939593,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7054,53,journalArticle,2021,Carvalho,"Taxonomic, functional and phylogenetic bat diversity decrease from more to less complex natural habitats in the Amazon",Terra firme,Brazil,2475,12,Savanna,Open_land,NA,NA,NA,-0.1623,-50.54,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Cont,NA,AB,5,46080,0.000108507,10,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7055,53,journalArticle,2021,Carvalho,"Taxonomic, functional and phylogenetic bat diversity decrease from more to less complex natural habitats in the Amazon",Terra firme,Brazil,2475,12,Savanna,Open_land,NA,NA,NA,-0.1623,-50.54,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,2,22176,9.02E-05,12,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7056,55,journalArticle,2019,Odon et al,"The phyllostomid bat (Mammalia, Chiroptera) assemblage in a fragmented landscape in Midwestern Brazil",Atlantic forest,Brazil,1550,400,Agriculture,Agriculture,1150,NA,NA,-22.12,-53.28,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,1,1296,0.000771605,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7057,55,journalArticle,2019,Odon et al,"The phyllostomid bat (Mammalia, Chiroptera) assemblage in a fragmented landscape in Midwestern Brazil",Atlantic forest,Brazil,1550,400,Agriculture,Agriculture,12,NA,NA,-22.12,-53.28,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,17,1296,0.013117284,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7058,58,journalArticle,2014,Garcia et al,"Variación estacional en la diversidad y composición de ensambles de murciélagos filostómidos en bosques continuos y fragmentados en Los Chimalapas, Oaxaca, México",Evergreen,Mexico,2400,300,Agriculture,Agriculture,NA,NA,NA,16.55,-94.4,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Cont,NA,AB,55,11189.9,0.004915147,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7059,58,journalArticle,2014,Garcia et al,"Variación estacional en la diversidad y composición de ensambles de murciélagos filostómidos en bosques continuos y fragmentados en Los Chimalapas, Oaxaca, México",Evergreen,Mexico,2400,300,Agriculture,Agriculture,NA,NA,NA,16.55,-94.4,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,194,9651.7,0.020100086,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7060,59,journalArticle,2014,Shapiro and Bordignon,"Bat (Chiroptera) assemblages in three Cerrado fragments of Mato Grosso do Sul, southwestern Brazil",Cerrado,Brazil,1500,490,Urban,Human_settlements,60,NA,NA,-20.3049,-54.3654,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,1,304.3,0.003286231,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7061,59,journalArticle,2014,Shapiro and Bordignon,"Bat (Chiroptera) assemblages in three Cerrado fragments of Mato Grosso do Sul, southwestern Brazil",Cerrado,Brazil,1500,540,Agriculture,Agriculture,300,NA,NA,-20.3016,-54.3246,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,29,304.3,0.09530069,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7062,59,journalArticle,2014,Shapiro and Bordignon,"Bat (Chiroptera) assemblages in three Cerrado fragments of Mato Grosso do Sul, southwestern Brazil",Cerrado,Brazil,1500,430,Agriculture,Agriculture,650,NA,NA,-20.4819,-54.5036,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,29,304.3,0.09530069,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7063,60,journalArticle,2015,Novaes et al,"Bat assemblages from three Atlantic Forest fragments in Rio de Janeiro state, Southeastern Brazil",Semideciduous Forest,Brazil,1300,800,Agriculture,Agriculture,54,NA,NA,-20.555,-53.54,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,10,1080,0.009259259,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7064,60,journalArticle,2015,Novaes et al,"Bat assemblages from three Atlantic Forest fragments in Rio de Janeiro state, Southeastern Brazil",Semideciduous Forest,Brazil,1300,950,Agriculture,Agriculture,91,NA,NA,-22.0738,-42.41,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,1350,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7065,60,journalArticle,2015,Novaes et al,"Bat assemblages from three Atlantic Forest fragments in Rio de Janeiro state, Southeastern Brazil",Semideciduous Forest,Brazil,1300,400,Agriculture,Agriculture,122,NA,NA,-21.4853,-42.1157,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,626.6666667,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7066,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7067,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7068,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7069,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,878,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7070,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,872,0.001146789,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7071,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7072,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7073,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7074,65,journalArticle,2021,Faustino et al,Frugivorous bat (Chiroptera: Phyllostomidae) community structure and trophic relations in Atlantic Forest fragments,Rainforest,Brazil,1600,540,Agriculture,Agriculture,1.7,NA,NA,-22.45,-53.15,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,12,3627,0.003859939,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7075,65,journalArticle,2021,Faustino et al,Frugivorous bat (Chiroptera: Phyllostomidae) community structure and trophic relations in Atlantic Forest fragments,Rainforest,Brazil,1600,540,Water,Water,1100,NA,NA,-22.41,-53.17,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,11,3627,0.003584229,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7076,65,journalArticle,2021,Faustino et al,Frugivorous bat (Chiroptera: Phyllostomidae) community structure and trophic relations in Atlantic Forest fragments,Rainforest,Brazil,1600,540,Agriculture,Agriculture,20,NA,NA,-22.47,-53.19,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,3,3627,0.00192997,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7077,65,journalArticle,2021,Faustino et al,Frugivorous bat (Chiroptera: Phyllostomidae) community structure and trophic relations in Atlantic Forest fragments,Rainforest,Brazil,1600,540,Agriculture,Agriculture,3.6,NA,NA,-22.41,-53.17,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,16,3627,0.006617039,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7078,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,3.5,5,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,17,0.529411765,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7079,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,9,6,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,39,0.897435897,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7080,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,5,8,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,41,1.146341463,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7081,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,10,4,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,34,1.176470588,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7082,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,75,6,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,36,2.611111111,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7083,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,15,6,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,25,3.36,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7084,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,200,10,NA,17.22,-89.62,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,33.2,4.759036145,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7085,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,6,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7086,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,8,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.06,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7087,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,11,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7088,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,23,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
