"","SiteUID","Paper_ID","Treatment","UniqueFragID","Fragment_size_ha","Response","Sample_size_sum","Mist_net_hours","site_value","Cont_Paper_ID","Cont_SiteUID","Cont_UniqueFragID","Cont_Fragment_size_ha","Cont_Sample_size_sum","Cont_Value","lnRR","Comparison","Type","Partner_Paper_ID","Partner_SiteUID","Partner_UniqueFragID","Partner_Fragment_size_ha","Partner_site_value","Partner_Sample_size_sum","Response_site","Mist_net_hours_site","Sample_size","Rate","Treatment_site","UniqueFragID_site","Unique_name","Rainfall_mm","Elevation","Matrix_mean","Fragment_size_ha_site","Latitude","Longitude","Forest_Group","Forest_type","Country","Publication.Year","SiteUID_new","Cont_loc_key_new","Cont_SiteUID_generated_new","Cont_SiteUID_new","pooled_cont_new","Value"
"490","Frag__18_-2.502_-54.955_66_NA",18,"Frag","18_-2.502_-54.955_66_NA",66,0,1,4492,0,NA,NA,NA,NA,NA,NA,-4.32441499460804,"Frag_vs_Frag","AB_level",18,"Frag__18_-2.502_-54.955_NA_NA","18_-2.502_-54.955_NA_NA",NA,0.238423864648264,11,0,4492,1,0,"Frag","18_-2.502_-54.955_66_NA",NA,3534,35,"Open_land",66,-2.502,-54.955,"Tropical_Lowland","Semideciduous forest","Brazil",2007,"Frag__18_-2.502_-54.955_66_NA",NA,NA,NA,FALSE,0
"491","Frag__18_-2.502_-54.955_6_NA",18,"Frag","18_-2.502_-54.955_6_NA",6,0,1,4492,0,NA,NA,NA,NA,NA,NA,-4.32441499460804,"Frag_vs_Frag","AB_level",18,"Frag__18_-2.502_-54.955_NA_NA","18_-2.502_-54.955_NA_NA",NA,0.238423864648264,11,0,4492,1,0,"Frag","18_-2.502_-54.955_6_NA",NA,3534,35,"Open_land",6,-2.502,-54.955,"Tropical_Lowland","Semideciduous forest","Brazil",2007,"Frag__18_-2.502_-54.955_6_NA",NA,NA,NA,FALSE,0
"492","Frag__18_-2.502_-54.955_8_NA",18,"Frag","18_-2.502_-54.955_8_NA",8,0,2,8984,0,NA,NA,NA,NA,NA,NA,-4.32441499460804,"Frag_vs_Frag","AB_level",18,"Frag__18_-2.502_-54.955_NA_NA","18_-2.502_-54.955_NA_NA",NA,0.238423864648264,11,0,8984,2,0,"Frag","18_-2.502_-54.955_8_NA",NA,3534,35,"Open_land",8,-2.502,-54.955,"Tropical_Lowland","Semideciduous forest","Brazil",2007,"Frag__18_-2.502_-54.955_8_NA",NA,NA,NA,FALSE,0
"493","Frag__19_-22.47_-42.76_117.27_F8",19,"Frag","19_-22.47_-42.76_117.27_F8",117.27,134,1,4050,0.0330864197530864,NA,NA,NA,NA,NA,NA,0.392929520630984,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,134,4050,1,0.0330864197530864,"Frag","19_-22.47_-42.76_117.27_F8","F8",1917,835,"Agriculture",117.27,-22.47,-42.76,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.47_-42.76_117.27_F8",NA,NA,NA,FALSE,0.0330864197530864
"494","Frag__19_-22.52_-42.79_41.04_F5",19,"Frag","19_-22.52_-42.79_41.04_F5",41.04,45,1,3240,0.0138888888888889,NA,NA,NA,NA,NA,NA,-0.360103987891797,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,45,3240,1,0.0138888888888889,"Frag","19_-22.52_-42.79_41.04_F5","F5",1917,835,"Agriculture",41.04,-22.52,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.52_-42.79_41.04_F5",NA,NA,NA,FALSE,0.0138888888888889
"495","Frag__19_-22.52_-42.79_41.04_F5",19,"Frag","19_-22.52_-42.79_41.04_F5",41.04,45,1,3240,0.0138888888888889,NA,NA,NA,NA,NA,NA,-0.753033508522782,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,45,3240,1,0.0138888888888889,"Frag","19_-22.52_-42.79_41.04_F5","F5",1917,835,"Agriculture",41.04,-22.52,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.52_-42.79_41.04_F5",NA,NA,NA,FALSE,0.0138888888888889
"496","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,-0.495272400583776,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"497","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,-0.88820192121476,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"498","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,-0.135168412691979,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.52_-42.79_41.04_F5","19_-22.52_-42.79_41.04_F5",41.04,0.0138888888888889,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"499","Frag__19_-22.55_-42.78_99.99_F7",19,"Frag","19_-22.55_-42.78_99.99_F7",99.99,133,1,3240,0.0410493827160494,NA,NA,NA,NA,NA,NA,0.59133033430801,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,133,3240,1,0.0410493827160494,"Frag","19_-22.55_-42.78_99.99_F7","F7",1917,835,"Agriculture",99.99,-22.55,-42.78,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.55_-42.78_99.99_F7",NA,NA,NA,FALSE,0.0410493827160494
"500","Frag__19_-22.55_-42.78_99.99_F7",19,"Frag","19_-22.55_-42.78_99.99_F7",99.99,133,1,3240,0.0410493827160494,NA,NA,NA,NA,NA,NA,0.198400813677025,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,133,3240,1,0.0410493827160494,"Frag","19_-22.55_-42.78_99.99_F7","F7",1917,835,"Agriculture",99.99,-22.55,-42.78,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.55_-42.78_99.99_F7",NA,NA,NA,FALSE,0.0410493827160494
"501","Frag__19_-22.52_-42.79_41.04_F5",19,"Frag","19_-22.52_-42.79_41.04_F5",41.04,45,1,3240,0.0138888888888889,NA,NA,NA,NA,NA,NA,-0.951434322199807,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.78_99.99_F7","19_-22.55_-42.78_99.99_F7",99.99,0.0410493827160494,1,45,3240,1,0.0138888888888889,"Frag","19_-22.52_-42.79_41.04_F5","F5",1917,835,"Agriculture",41.04,-22.52,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.52_-42.79_41.04_F5",NA,NA,NA,FALSE,0.0138888888888889
"502","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,-1.08660273489179,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.78_99.99_F7","19_-22.55_-42.78_99.99_F7",99.99,0.0410493827160494,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"503","Frag__19_-22.55_-42.9_92.34_F4",19,"Frag","19_-22.55_-42.9_92.34_F4",92.34,45,1,3780,0.0119047619047619,NA,NA,NA,NA,NA,NA,-0.483526991195559,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,45,3780,1,0.0119047619047619,"Frag","19_-22.55_-42.9_92.34_F4","F4",1917,835,"Agriculture",92.34,-22.55,-42.9,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.55_-42.9_92.34_F4",NA,NA,NA,FALSE,0.0119047619047619
"504","Frag__19_-22.55_-42.9_92.34_F4",19,"Frag","19_-22.55_-42.9_92.34_F4",92.34,45,1,3780,0.0119047619047619,NA,NA,NA,NA,NA,NA,-0.876456511826543,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,45,3780,1,0.0119047619047619,"Frag","19_-22.55_-42.9_92.34_F4","F4",1917,835,"Agriculture",92.34,-22.55,-42.9,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.55_-42.9_92.34_F4",NA,NA,NA,FALSE,0.0119047619047619
"505","Frag__19_-22.52_-42.79_41.04_F5",19,"Frag","19_-22.52_-42.79_41.04_F5",41.04,45,1,3240,0.0138888888888889,NA,NA,NA,NA,NA,NA,0.123423003303762,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.9_92.34_F4","19_-22.55_-42.9_92.34_F4",92.34,0.0119047619047619,1,45,3240,1,0.0138888888888889,"Frag","19_-22.52_-42.79_41.04_F5","F5",1917,835,"Agriculture",41.04,-22.52,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.52_-42.79_41.04_F5",NA,NA,NA,FALSE,0.0138888888888889
"506","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,-0.0117454093882175,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.9_92.34_F4","19_-22.55_-42.9_92.34_F4",92.34,0.0119047619047619,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"507","Frag__19_-22.55_-42.9_92.34_F4",19,"Frag","19_-22.55_-42.9_92.34_F4",92.34,45,1,3780,0.0119047619047619,NA,NA,NA,NA,NA,NA,-1.07485732550357,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.78_99.99_F7","19_-22.55_-42.78_99.99_F7",99.99,0.0410493827160494,1,45,3780,1,0.0119047619047619,"Frag","19_-22.55_-42.9_92.34_F4","F4",1917,835,"Agriculture",92.34,-22.55,-42.9,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.55_-42.9_92.34_F4",NA,NA,NA,FALSE,0.0119047619047619
"508","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,0.0138300639685048,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"509","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,-0.37909945666248,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"510","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,0.373934051860302,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.52_-42.79_41.04_F5","19_-22.52_-42.79_41.04_F5",41.04,0.0138888888888889,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"511","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,0.509102464552281,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.54_-42.81_34.11_F2","19_-22.54_-42.81_34.11_F2",34.11,0.0117283950617284,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"512","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,-0.577500270339505,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.78_99.99_F7","19_-22.55_-42.78_99.99_F7",99.99,0.0410493827160494,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"513","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,0.497357055164063,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.9_92.34_F4","19_-22.55_-42.9_92.34_F4",92.34,0.0119047619047619,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"514","Frag__19_-22.58_-42.86_84.33_F3",19,"Frag","19_-22.58_-42.86_84.33_F3",84.33,30,1,3240,0.00925925925925926,NA,NA,NA,NA,NA,NA,-0.67608134894707,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,30,3240,1,0.00925925925925926,"Frag","19_-22.58_-42.86_84.33_F3","F3",1917,835,"Agriculture",84.33,-22.58,-42.86,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.58_-42.86_84.33_F3",NA,NA,NA,FALSE,0.00925925925925926
"515","Frag__19_-22.58_-42.86_84.33_F3",19,"Frag","19_-22.58_-42.86_84.33_F3",84.33,30,1,3240,0.00925925925925926,NA,NA,NA,NA,NA,NA,-1.06901086957805,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,30,3240,1,0.00925925925925926,"Frag","19_-22.58_-42.86_84.33_F3","F3",1917,835,"Agriculture",84.33,-22.58,-42.86,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.58_-42.86_84.33_F3",NA,NA,NA,FALSE,0.00925925925925926
"516","Frag__19_-22.52_-42.79_41.04_F5",19,"Frag","19_-22.52_-42.79_41.04_F5",41.04,45,1,3240,0.0138888888888889,NA,NA,NA,NA,NA,NA,0.315977361055273,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.58_-42.86_84.33_F3","19_-22.58_-42.86_84.33_F3",84.33,0.00925925925925926,1,45,3240,1,0.0138888888888889,"Frag","19_-22.52_-42.79_41.04_F5","F5",1917,835,"Agriculture",41.04,-22.52,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.52_-42.79_41.04_F5",NA,NA,NA,FALSE,0.0138888888888889
"517","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,0.180808948363294,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.58_-42.86_84.33_F3","19_-22.58_-42.86_84.33_F3",84.33,0.00925925925925926,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"518","Frag__19_-22.58_-42.86_84.33_F3",19,"Frag","19_-22.58_-42.86_84.33_F3",84.33,30,1,3240,0.00925925925925926,NA,NA,NA,NA,NA,NA,-1.26741168325508,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.78_99.99_F7","19_-22.55_-42.78_99.99_F7",99.99,0.0410493827160494,1,30,3240,1,0.00925925925925926,"Frag","19_-22.58_-42.86_84.33_F3","F3",1917,835,"Agriculture",84.33,-22.58,-42.86,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.58_-42.86_84.33_F3",NA,NA,NA,FALSE,0.00925925925925926
"519","Frag__19_-22.58_-42.86_84.33_F3",19,"Frag","19_-22.58_-42.86_84.33_F3",84.33,30,1,3240,0.00925925925925926,NA,NA,NA,NA,NA,NA,-0.192554357751511,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.9_92.34_F4","19_-22.55_-42.9_92.34_F4",92.34,0.0119047619047619,1,30,3240,1,0.00925925925925926,"Frag","19_-22.58_-42.86_84.33_F3","F3",1917,835,"Agriculture",84.33,-22.58,-42.86,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.58_-42.86_84.33_F3",NA,NA,NA,FALSE,0.00925925925925926
"520","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,0.689911412915575,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.58_-42.86_84.33_F3","19_-22.58_-42.86_84.33_F3",84.33,0.00925925925925926,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"521","Frag__19_-22.59_-42.79_52.11_F6",19,"Frag","19_-22.59_-42.79_52.11_F6",52.11,92,1,3420,0.0269005847953216,NA,NA,NA,NA,NA,NA,0.206027189676427,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.45_-42.8_228.78_F10","19_-22.45_-42.8_228.78_F10",228.78,0.0212962962962963,1,92,3420,1,0.0269005847953216,"Frag","19_-22.59_-42.79_52.11_F6","F6",1917,835,"Agriculture",52.11,-22.59,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.59_-42.79_52.11_F6",NA,NA,NA,FALSE,0.0269005847953216
"522","Frag__19_-22.59_-42.79_52.11_F6",19,"Frag","19_-22.59_-42.79_52.11_F6",52.11,92,1,3420,0.0269005847953216,NA,NA,NA,NA,NA,NA,-0.186902330954557,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.47_-42.76_117.27_F8","19_-22.47_-42.76_117.27_F8",117.27,0.0330864197530864,1,92,3420,1,0.0269005847953216,"Frag","19_-22.59_-42.79_52.11_F6","F6",1917,835,"Agriculture",52.11,-22.59,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.59_-42.79_52.11_F6",NA,NA,NA,FALSE,0.0269005847953216
"523","Frag__19_-22.52_-42.79_41.04_F5",19,"Frag","19_-22.52_-42.79_41.04_F5",41.04,45,1,3240,0.0138888888888889,NA,NA,NA,NA,NA,NA,-0.566131177568224,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.59_-42.79_52.11_F6","19_-22.59_-42.79_52.11_F6",52.11,0.0269005847953216,1,45,3240,1,0.0138888888888889,"Frag","19_-22.52_-42.79_41.04_F5","F5",1917,835,"Agriculture",41.04,-22.52,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.52_-42.79_41.04_F5",NA,NA,NA,FALSE,0.0138888888888889
"524","Frag__19_-22.54_-42.81_34.11_F2",19,"Frag","19_-22.54_-42.81_34.11_F2",34.11,38,1,3240,0.0117283950617284,NA,NA,NA,NA,NA,NA,-0.701299590260203,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.59_-42.79_52.11_F6","19_-22.59_-42.79_52.11_F6",52.11,0.0269005847953216,1,38,3240,1,0.0117283950617284,"Frag","19_-22.54_-42.81_34.11_F2","F2",1917,835,"Agriculture",34.11,-22.54,-42.81,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.54_-42.81_34.11_F2",NA,NA,NA,FALSE,0.0117283950617284
"525","Frag__19_-22.59_-42.79_52.11_F6",19,"Frag","19_-22.59_-42.79_52.11_F6",52.11,92,1,3420,0.0269005847953216,NA,NA,NA,NA,NA,NA,-0.385303144631582,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.78_99.99_F7","19_-22.55_-42.78_99.99_F7",99.99,0.0410493827160494,1,92,3420,1,0.0269005847953216,"Frag","19_-22.59_-42.79_52.11_F6","F6",1917,835,"Agriculture",52.11,-22.59,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.59_-42.79_52.11_F6",NA,NA,NA,FALSE,0.0269005847953216
"526","Frag__19_-22.59_-42.79_52.11_F6",19,"Frag","19_-22.59_-42.79_52.11_F6",52.11,92,1,3420,0.0269005847953216,NA,NA,NA,NA,NA,NA,0.689554180871986,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.55_-42.9_92.34_F4","19_-22.55_-42.9_92.34_F4",92.34,0.0119047619047619,1,92,3420,1,0.0269005847953216,"Frag","19_-22.59_-42.79_52.11_F6","F6",1917,835,"Agriculture",52.11,-22.59,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.59_-42.79_52.11_F6",NA,NA,NA,FALSE,0.0269005847953216
"527","Frag__19_-22.56_-42.85_21.15_F1",19,"Frag","19_-22.56_-42.85_21.15_F1",21.15,74,1,3420,0.0216374269005848,NA,NA,NA,NA,NA,NA,-0.192197125707923,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.59_-42.79_52.11_F6","19_-22.59_-42.79_52.11_F6",52.11,0.0269005847953216,1,74,3420,1,0.0216374269005848,"Frag","19_-22.56_-42.85_21.15_F1","F1",1917,835,"Agriculture",21.15,-22.56,-42.85,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.56_-42.85_21.15_F1",NA,NA,NA,FALSE,0.0216374269005848
"528","Frag__19_-22.59_-42.79_52.11_F6",19,"Frag","19_-22.59_-42.79_52.11_F6",52.11,92,1,3420,0.0269005847953216,NA,NA,NA,NA,NA,NA,0.882108538623497,"Frag_vs_Frag","AB_level",19,"Frag__19_-22.58_-42.86_84.33_F3","19_-22.58_-42.86_84.33_F3",84.33,0.00925925925925926,1,92,3420,1,0.0269005847953216,"Frag","19_-22.59_-42.79_52.11_F6","F6",1917,835,"Agriculture",52.11,-22.59,-42.79,"Tropical_Lowland","Lowland Tropical Forest","Brazil",2020,"Frag__19_-22.59_-42.79_52.11_F6",NA,NA,NA,FALSE,0.0269005847953216
"529","Frag__21_20.223_52.3724_125_NA",21,"Frag","21_20.223_52.3724_125_NA",125,11.9,8,624,0.0190705128205128,NA,NA,NA,NA,NA,NA,-0.0659293399760768,"Frag_vs_Frag","AB_level",21,"Frag__21_20.223_52.3724_1800_NA","21_20.223_52.3724_1800_NA",1800,0.0205882352941176,2,11.9,624,8,0.0190705128205128,"Frag","21_20.223_52.3724_125_NA",NA,482,101,"Agriculture",125,20.223,52.3724,"Temperate","Temperate deciduous forest","Poland",2007,"Frag__21_20.223_52.3724_125_NA",NA,NA,NA,FALSE,0.0190705128205128
"530","Frag__21_20.223_52.3724_125_NA",21,"Frag","21_20.223_52.3724_125_NA",125,11.9,8,624,0.0190705128205128,NA,NA,NA,NA,NA,NA,-0.316472064389344,"Frag_vs_Frag","AB_level",21,"Frag__21_20.223_52.3724_275_NA","21_20.223_52.3724_275_NA",275,0.0273611111111111,6,11.9,624,8,0.0190705128205128,"Frag","21_20.223_52.3724_125_NA",NA,482,101,"Agriculture",125,20.223,52.3724,"Temperate","Temperate deciduous forest","Poland",2007,"Frag__21_20.223_52.3724_125_NA",NA,NA,NA,FALSE,0.0190705128205128
"531","Frag__21_20.223_52.3724_275_NA",21,"Frag","21_20.223_52.3724_275_NA",275,19.7,6,720,0.0273611111111111,NA,NA,NA,NA,NA,NA,0.250542724413267,"Frag_vs_Frag","AB_level",21,"Frag__21_20.223_52.3724_1800_NA","21_20.223_52.3724_1800_NA",1800,0.0205882352941176,2,19.7,720,6,0.0273611111111111,"Frag","21_20.223_52.3724_275_NA",NA,482,101,"Agriculture",275,20.223,52.3724,"Temperate","Temperate deciduous forest","Poland",2007,"Frag__21_20.223_52.3724_275_NA",NA,NA,NA,FALSE,0.0273611111111111
